Match Format,Team1 Name,Team2 Name,Match Venue (Stadium),Match Venue (Country),Toss Winner,Toss Winner Choice,Match Winner,Team1 Runs Scored,Team1 Wickets Fell,Team2 Runs Scored,Team2 Wickets Fell
T20,Nigeria,Tanzania,Gahanga International Cricket Stadium. Rwanda,Rwanda,Nigeria,bat,Tanzania,114,9,117,4
T20,Kenya,Uganda,Integrated Polytechnic Regional Centre,Rwanda,Kenya,bat,Kenya,161,5,160,7
T20,Uganda,Nigeria,Gahanga International Cricket Stadium. Rwanda,Rwanda,Uganda,bat,Uganda,147,9,50,2
T20,Tanzania,Kenya,Integrated Polytechnic Regional Centre,Rwanda,Tanzania,bat,Tanzania,187,5,138,10
T20,New Zealand,India,Sawai Mansingh Stadium,India,India,bowl,India,164,6,166,5
T20,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,Rwanda,Tanzania,bat,Uganda,140,8,141,2
T20,Nigeria,Kenya,Integrated Polytechnic Regional Centre,Rwanda,Nigeria,bat,Kenya,130,6,136,2
T20,Tanzania,Kenya,Gahanga International Cricket Stadium. Rwanda,Rwanda,Tanzania,bat,Kenya,101,10,104,3
T20,Nigeria,Uganda,Integrated Polytechnic Regional Centre,Rwanda,Uganda,bowl,Uganda,112,9,114,2
T20,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Pakistan,127,7,132,6
T20,New Zealand,India,JSCA International Stadium Complex,India,India,bowl,India,153,6,155,3
T20,Tanzania,Uganda,Gahanga International Cricket Stadium. Rwanda,Rwanda,Uganda,bowl,Uganda,68,10,74,4
T20,Kenya,Nigeria,Integrated Polytechnic Regional Centre,Rwanda,Nigeria,bowl,Kenya,168,6,108,10
T20,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Pakistan,108,7,109,2
T20,Kenya,Uganda,Gahanga International Cricket Stadium. Rwanda,Rwanda,Kenya,bat,Uganda,123,3,118,4
T20,Tanzania,Nigeria,Integrated Polytechnic Regional Centre,Rwanda,Tanzania,bat,Tanzania,136,7,67,10
T20,India,New Zealand,Eden Gardens,India,India,bat,India,184,7,111,10
T20,Bangladesh,Pakistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Pakistan,124,7,127,5
T20,Pakistan,West Indies,National Stadium,Pakistan,West Indies,bowl,Pakistan,200,6,137,10
T20,Pakistan,West Indies,National Stadium,Pakistan,Pakistan,bat,Pakistan,172,8,163,10
T20,West Indies,Pakistan,National Stadium,Pakistan,West Indies,bat,Pakistan,207,3,208,3
T20,U.S.A.,Ireland,Central Broward Regional Park Stadium Turf Ground,United States of America,U.S.A.,bat,U.S.A.,188,6,162,6
T20,Ireland,U.S.A.,Central Broward Regional Park Stadium Turf Ground,United States of America,U.S.A.,bowl,Ireland,150,10,141,7
T20,England,West Indies,Kensington Oval,West Indies,West Indies,bowl,West Indies,103,10,104,1
T20,England,West Indies,Kensington Oval,West Indies,West Indies,bowl,England,171,8,170,8
T20,West Indies,England,Kensington Oval,West Indies,England,bowl,West Indies,224,5,204,9
T20,England,West Indies,Kensington Oval,West Indies,West Indies,bowl,England,193,6,159,5
T20,West Indies,England,Kensington Oval,West Indies,West Indies,bat,West Indies,179,4,162,10
T20,Australia,Sri Lanka,Sydney Cricket Ground,Australia,Sri Lanka,bowl,Australia,149,9,122,8
T20,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,bowl,Nepal,135,6,137,4
T20,U.A.E.,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,bowl,U.A.E.,192,3,167,5
T20,Oman,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,bowl,Ireland,137,10,140,1
T20,U.A.E.,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,bowl,U.A.E.,178,5,165,7
T20,Australia,Sri Lanka,Sydney Cricket Ground,Australia,Sri Lanka,bowl,0,164,6,164,8
T20,U.A.E.,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Oman,164,8,165,3
T20,Ireland,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Nepal,bowl,Ireland,127,10,111,9
T20,Sri Lanka,Australia,Manuka Oval,Australia,Australia,bowl,Australia,121,6,124,4
T20,West Indies,India,Eden Gardens,India,India,bowl,India,157,7,162,4
T20,Canada,Philippines,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Philippines,bowl,Canada,216,1,98,5
T20,Nepal,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Nepal,117,8,78,10
T20,Sri Lanka,Australia,Melbourne Cricket Ground,Australia,Australia,bowl,Australia,139,8,143,4
T20,Germany,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Bahrain,bowl,Bahrain,106,10,107,4
T20,U.A.E.,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,U.A.E.,bat,U.A.E.,157,5,139,9
T20,India,West Indies,Eden Gardens,India,West Indies,bowl,India,186,5,178,3
T20,Nepal,Philippines,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Philippines,bowl,Nepal,218,3,82,8
T20,Canada,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Oman,bowl,Oman,155,6,159,1
T20,Ireland,Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Ireland,bat,Ireland,158,5,137,5
T20,U.A.E.,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,U.A.E.,bat,U.A.E.,191,5,167,9
T20,Australia,Sri Lanka,Melbourne Cricket Ground,Australia,Australia,bat,Sri Lanka,154,6,155,5
T20,India,West Indies,Eden Gardens,India,West Indies,bowl,India,184,5,167,9
T20,Bahrain,U.A.E.,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Bahrain,bat,Bahrain,172,5,170,6
T20,Germany,Ireland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,bowl,Ireland,107,7,111,3
T20,Canada,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Canada,bat,Nepal,80,10,81,2
T20,Philippines,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Philippines,bat,Oman,36,10,40,1
T20,Bahrain,Philippines,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Bahrain,bat,Bahrain,191,5,100,9
T20,Germany,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Canada,bowl,Canada,131,6,132,4
T20,U.A.E.,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,U.A.E.,bat,U.A.E.,175,7,107,10
T20,Ireland,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Oman,bowl,Ireland,165,7,109,10
T20,Bahrain,Canada,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Bahrain,bat,Canada,131,8,132,3
T20,Philippines,Germany,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Germany,bowl,Germany,109,8,115,1
T20,Ireland,U.A.E.,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Oman,Ireland,bat,U.A.E.,159,10,160,3
T20,Oman,Nepal,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),Oman,Oman,bat,Nepal,87,9,90,1
T20,India,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,India,Sri Lanka,bowl,India,199,2,137,6
T20,Sri Lanka,India,Himachal Pradesh Cricket Association Stadium,India,India,bowl,India,183,5,186,3
T20,Sri Lanka,India,Himachal Pradesh Cricket Association Stadium,India,Sri Lanka,bat,India,146,5,148,4
T20,Bangladesh,Afghanistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Bangladesh,155,8,94,10
T20,Bangladesh,Afghanistan,Shere Bangla National Stadium,Bangladesh,Bangladesh,bat,Afghanistan,115,9,121,2
T20,Nepal,P.N.G.,Tribhuvan University International Cricket Ground,Nepal,P.N.G.,bowl,Nepal,183,9,168,10
T20,Malaysia,P.N.G.,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bat,Malaysia,180,3,172,10
T20,Malaysia,Nepal,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bat,Nepal,114,8,117,4
T20,Nepal,P.N.G.,Tribhuvan University International Cricket Ground,Nepal,P.N.G.,bowl,Nepal,203,7,166,10
T20,Malaysia,P.N.G.,Tribhuvan University International Cricket Ground,Nepal,P.N.G.,bowl,P.N.G.,196,6,199,2
T20,Nepal,Malaysia,Tribhuvan University International Cricket Ground,Nepal,Malaysia,bowl,Nepal,223,5,138,10
T20,Nepal,P.N.G.,Tribhuvan University International Cricket Ground,Nepal,P.N.G.,bowl,Nepal,168,6,118,10
T20,Pakistan,Australia,Gaddafi Stadium,Pakistan,Australia,bowl,Australia,162,8,163,7
T20,Uganda,Namibia,United Cricket Club Ground,Namibia,Namibia,bowl,Namibia,127,5,128,2
T20,Namibia,Uganda,United Cricket Club Ground,Namibia,Uganda,bowl,Uganda,177,4,178,3
T20,Namibia,Uganda,United Cricket Club Ground,Namibia,Uganda,bowl,Namibia,185,7,133,10
T20,Bahamas,Cayman Is,Jimmy Powell Oval,Cayman Islands,Cayman Is,bowl,Cayman Is,85,6,88,2
T20,Cayman Is,Bahamas,Jimmy Powell Oval,Cayman Islands,Bahamas,bowl,Cayman Is,148,6,133,9
T20,Bahamas,Cayman Is,Smith Road Oval,Cayman Islands,Cayman Is,bowl,Cayman Is,113,4,119,3
T20,Cayman Is,Bahamas,Smith Road Oval,Cayman Islands,Cayman Is,bat,Cayman Is,166,4,101,10
T20,Cayman Is,Bahamas,Smith Road Oval,Cayman Islands,Bahamas,bowl,Cayman Is,180,6,138,7
T20,Norway,Guernsey,Desert Springs Cricket Ground,Spain,Norway,bat,Norway,137,7,100,7
T20,Spain,Norway,Desert Springs Cricket Ground,Spain,Spain,bat,Spain,129,5,78,9
T20,Norway,Guernsey,Desert Springs Cricket Ground,Spain,Norway,bat,Guernsey,120,7,126,2
T20,Guernsey,Spain,Desert Springs Cricket Ground,Spain,Guernsey,bat,Spain,78,10,80,2
T20,Spain,Guernsey,Desert Springs Cricket Ground,Spain,Spain,bat,Guernsey,107,10,111,2
T20,Spain,Norway,Desert Springs Cricket Ground,Spain,Spain,bat,Spain,125,8,84,10
T20,Denmark,Finland,Svanholm Park,Denmark,Finland,bowl,Finland,137,8,142,7
T20,Denmark,Finland,Svanholm Park,Denmark,Finland,bowl,Denmark,170,5,33,10
T20,Denmark,Finland,Svanholm Park,Denmark,Denmark,bat,Denmark,162,4,109,8
T20,Gibraltar,Malta,Marsa Sports Club,Malta,Malta,bowl,Malta,132,6,135,5
T20,Malta,Hungary,Marsa Sports Club,Malta,Hungary,bowl,Malta,206,7,161,6
T20,Gibraltar,Hungary,Marsa Sports Club,Malta,Hungary,bowl,Hungary,137,8,138,6
T20,Romania,Malta,Marsa Sports Club,Malta,Malta,bowl,Malta,165,4,166,5
T20,Czech Rep.,Gibraltar,Marsa Sports Club,Malta,Czech Rep.,bat,Czech Rep.,184,5,144,8
T20,Hungary,Bulgaria,Marsa Sports Club,Malta,Bulgaria,bowl,Hungary,158,8,153,9
T20,Malta,Czech Rep.,Marsa Sports Club,Malta,Czech Rep.,bowl,Malta,164,8,162,9
T20,Czech Rep.,Bulgaria,Marsa Sports Club,Malta,Czech Rep.,bat,Czech Rep.,258,2,170,7
T20,Romania,Hungary,Marsa Sports Club,Malta,Romania,bat,Hungary,158,7,162,4
T20,Gibraltar,Bulgaria,Marsa Sports Club,Malta,Gibraltar,bat,Gibraltar,213,0,192,6
T20,Romania,Czech Rep.,Marsa Sports Club,Malta,Romania,bat,Romania,193,4,167,9
T20,Bulgaria,Romania,Marsa Sports Club,Malta,Bulgaria,bat,Romania,131,7,132,2
T20,Hungary,Czech Rep.,Marsa Sports Club,Malta,Hungary,bat,Czech Rep.,169,7,175,3
T20,Gibraltar,Romania,Marsa Sports Club,Malta,Gibraltar,bat,Romania,141,10,142,2
T20,Bulgaria,Malta,Marsa Sports Club,Malta,Bulgaria,bat,Malta,204,4,205,4
T20,Gibraltar,Bulgaria,Marsa Sports Club,Malta,Gibraltar,bat,Bulgaria,170,6,171,5
T20,Czech Rep.,Hungary,Marsa Sports Club,Malta,Hungary,bowl,Czech Rep.,221,5,151,6
T20,Romania,Malta,Marsa Sports Club,Malta,Romania,bat,Romania,171,6,162,7
T20,Zimbabwe,Namibia,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,153,4,146,5
T20,Namibia,Zimbabwe,Queens Sports Club,Zimbabwe,Namibia,bat,Zimbabwe,128,8,129,2
T20,Jersey,Guernsey,King George V Sports Ground,Guernsey,Jersey,bat,Jersey,185,7,148,4
T20,Zimbabwe,Namibia,Queens Sports Club,Zimbabwe,Namibia,bowl,Namibia,157,8,161,4
T20,Namibia,Zimbabwe,Queens Sports Club,Zimbabwe,Zimbabwe,bowl,Namibia,127,8,95,10
T20,Austria,Hungary,Seebarn Cricket Centre,Austria,Austria,bat,Austria,201,5,96,10
T20,Hungary,Austria,Seebarn Cricket Centre,Austria,Austria,bowl,0,89,10,0,0
T20,Austria,Hungary,Seebarn Cricket Centre,Austria,Austria,bat,Hungary,196,6,197,6
T20,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,Australia,bowl,Australia,128,10,134,0
T20,Sri Lanka,Australia,R Premadasa Stadium,Sri Lanka,Australia,bowl,Australia,124,9,126,7
T20,Germany,Austria,Bayer Uerdingen Cricket Ground,Germany,Austria,bowl,Germany,135,7,81,10
T20,India,South Africa,Arun Jaitley Stadium,India,South Africa,bowl,South Africa,211,4,212,3
T20,Sweden,Germany,Bayer Uerdingen Cricket Ground,Germany,Germany,bowl,Germany,93,10,95,6
T20,Austria,Germany,Bayer Uerdingen Cricket Ground,Germany,Austria,bat,Austria,141,9,103,10
T20,Austria,Sweden,Bayer Uerdingen Cricket Ground,Germany,Sweden,bowl,Austria,124,9,121,10
T20,Belgium,Malta,Meersen,Belgium,Malta,bowl,Belgium,233,6,122,8
T20,Luxembourg,Switzerland,Pierre Werner Cricket Ground,Luxembourg,Luxembourg,bat,Luxembourg,133,7,115,7
T20,Austria,Sweden,Bayer Uerdingen Cricket Ground,Germany,Sweden,bowl,Austria,133,7,132,6
T20,Zimbabwe,Afghanistan,Harare Sports Club,Zimbabwe,Zimbabwe,bat,Afghanistan,159,8,160,4
T20,Belgium,Malta,Meersen,Belgium,Belgium,bat,Belgium,196,5,112,10
T20,Switzerland,Luxembourg,Pierre Werner Cricket Ground,Luxembourg,Luxembourg,bowl,Switzerland,158,9,80,10
T20,Australia,Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,Australia,bat,Sri Lanka,176,5,177,6
T20,Germany,Sweden,Bayer Uerdingen Cricket Ground,Germany,Germany,bat,Germany,151,8,122,8
T20,Belgium,Malta,Royal Brussels Cricket Club Ground,Belgium,Belgium,bat,Belgium,162,10,40,10
T20,Austria,Germany,Bayer Uerdingen Cricket Ground,Germany,Austria,bat,Germany,122,7,125,7
T20,Afghanistan,Zimbabwe,Harare Sports Club,Zimbabwe,Afghanistan,bat,Afghanistan,170,5,149,7
T20,India,South Africa,Barabati Stadium,India,South Africa,bowl,South Africa,148,6,149,6
T20,Afghanistan,Zimbabwe,Harare Sports Club,Zimbabwe,Afghanistan,bat,Afghanistan,125,8,90,9
T20,India,South Africa,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,India,South Africa,bowl,India,179,5,131,10
T20,India,South Africa,Saurashtra Cricket Association Stadium,India,South Africa,bowl,India,169,6,87,9
T20,Finland,Estonia,Kerava National Cricket Ground,Finland,Estonia,bowl,Finland,139,6,116,4
T20,Finland,Estonia,Kerava National Cricket Ground,Finland,Finland,bat,Finland,182,7,171,6
T20,India,South Africa,M Chinnaswamy Stadium,India,South Africa,bowl,0,28,2,0,0
T20,Serbia,Bulgaria,National Sports Academy,Bulgaria,Bulgaria,bowl,Bulgaria,225,6,229,4
T20,Serbia,Bulgaria,National Sports Academy,Bulgaria,Serbia,bat,Bulgaria,194,8,199,5
T20,Serbia,Bulgaria,National Sports Academy,Bulgaria,Serbia,bat,Bulgaria,185,4,122,1
T20,Serbia,Bulgaria,National Sports Academy,Bulgaria,Bulgaria,bowl,Bulgaria,242,4,246,4
T20,Ireland,India,The Village,Ireland,India,bowl,India,108,4,111,3
T20,Gibraltar,Belgium,Meersen,Belgium,Belgium,bowl,Belgium,139,5,142,3
T20,Malta,Spain,Royal Brussels Cricket Club Ground,Belgium,Spain,bowl,Spain,148,8,150,4
T20,Malaysia,Singapore,Indian Association Ground,Singapore,Singapore,bowl,Singapore,137,7,138,6
T20,Denmark,Hungary,Meersen,Belgium,Denmark,bat,Denmark,190,4,102,10
T20,Portugal,Israel,Royal Brussels Cricket Club Ground,Belgium,Israel,bowl,Portugal,155,8,108,6
T20,India,Ireland,The Village,Ireland,India,bat,India,225,7,221,5
T20,Denmark,Gibraltar,Royal Brussels Cricket Club Ground,Belgium,Denmark,bat,Denmark,256,5,124,8
T20,Portugal,Malta,Meersen,Belgium,Portugal,bat,Portugal,154,8,143,8
T20,Malaysia,Singapore,Indian Association Ground,Singapore,Malaysia,bat,Malaysia,177,5,154,6
T20,Hungary,Belgium,Royal Brussels Cricket Club Ground,Belgium,Hungary,bat,Belgium,120,9,123,8
T20,Israel,Spain,Meersen,Belgium,Israel,bat,Spain,114,9,115,3
T20,Singapore,Malaysia,Indian Association Ground,Singapore,Singapore,bat,Malaysia,122,7,125,5
T20,Hungary,Gibraltar,Royal Brussels Cricket Club Ground,Belgium,Gibraltar,bowl,Gibraltar,134,8,135,6
T20,Portugal,Spain,Meersen,Belgium,Portugal,bat,Spain,77,10,78,2
T20,Belgium,Denmark,Royal Brussels Cricket Club Ground,Belgium,Denmark,bowl,Belgium,161,9,149,9
T20,Malta,Israel,Meersen,Belgium,Israel,bowl,Malta,136,10,120,7
T20,Malaysia,Bhutan,UKM-YSD Cricket Oval,Malaysia,Bhutan,bowl,Malaysia,213,4,58,8
T20,Belgium,Portugal,Royal Brussels Cricket Club Ground,Belgium,Belgium,bat,Portugal,113,10,114,2
T20,Singapore,P.N.G.,Indian Association Ground,Singapore,Singapore,bat,Singapore,168,5,150,9
T20,Denmark,Spain,Royal Brussels Cricket Club Ground,Belgium,Spain,bowl,Denmark,154,7,113,10
T20,Bangladesh,West Indies,Windsor Park,West Indies,West Indies,bowl,0,105,8,0,0
T20,Thailand,Maldives,UKM-YSD Cricket Oval,Malaysia,Thailand,bat,Maldives,81,10,82,3
T20,Malaysia,Bhutan,UKM-YSD Cricket Oval,Malaysia,Malaysia,bat,Malaysia,112,9,73,10
T20,Israel,Hungary,Royal Brussels Cricket Club Ground,Belgium,Hungary,bowl,Israel,166,6,154,9
T20,Singapore,P.N.G.,Indian Association Ground,Singapore,Singapore,bat,P.N.G.,203,7,206,7
T20,Gibraltar,Malta,Royal Brussels Cricket Club Ground,Belgium,Gibraltar,bat,Malta,190,8,196,3
T20,West Indies,Bangladesh,Windsor Park,West Indies,West Indies,bat,West Indies,193,5,158,6
T20,Thailand,Malaysia,UKM-YSD Cricket Oval,Malaysia,Thailand,bat,Malaysia,30,10,34,1
T20,Bhutan,Maldives,UKM-YSD Cricket Oval,Malaysia,Maldives,bowl,Bhutan,110,9,104,8
T20,Spain,Belgium,Royal Brussels Cricket Club Ground,Belgium,Spain,bat,Belgium,145,9,149,5
T20,Portugal,Denmark,Royal Brussels Cricket Club Ground,Belgium,Portugal,bat,Denmark,110,9,111,1
T20,Thailand,Bhutan,UKM-YSD Cricket Oval,Malaysia,Bhutan,bowl,Bhutan,49,8,50,4
T20,Maldives,Malaysia,UKM-YSD Cricket Oval,Malaysia,Malaysia,bowl,Malaysia,57,8,59,2
T20,Bhutan,Maldives,UKM-YSD Cricket Oval,Malaysia,Maldives,bowl,Bhutan,110,7,108,10
T20,Thailand,Malaysia,UKM-YSD Cricket Oval,Malaysia,Malaysia,bowl,Malaysia,73,10,74,1
T20,India,England,The Rose Bowl,England,India,bat,India,198,8,148,10
T20,Bangladesh,West Indies,Providence Stadium,West Indies,Bangladesh,bat,West Indies,163,5,169,5
T20,Maldives,Thailand,UKM-YSD Cricket Oval,Malaysia,Thailand,bowl,Maldives,97,10,56,10
T20,Luxembourg,Austria,Scott Page Field,Czech Republic,Austria,bowl,Austria,119,5,123,5
T20,Luxembourg,Czech Rep.,Scott Page Field,Czech Republic,Luxembourg,bat,Czech Rep.,112,7,115,5
T20,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Serbia,Serbia,bowl,Serbia,152,9,155,3
T20,Malaysia,Maldives,UKM-YSD Cricket Oval,Malaysia,Maldives,bowl,Malaysia,230,4,136,6
T20,Bhutan,Thailand,UKM-YSD Cricket Oval,Malaysia,Bhutan,bat,Bhutan,135,6,107,7
T20,Czech Rep.,Austria,Scott Page Field,Czech Republic,Austria,bowl,Austria,182,6,183,6
T20,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Serbia,Serbia,bowl,Serbia,154,9,157,2
T20,Austria,Luxembourg,Scott Page Field,Czech Republic,Luxembourg,bowl,Austria,115,3,84,4
T20,Bulgaria,Serbia,Lisicji Jarak Cricket Ground,Serbia,Serbia,bowl,Bulgaria,206,5,111,10
T20,India,England,Edgbaston,England,England,bowl,India,170,8,121,10
T20,Czech Rep.,Luxembourg,Scott Page Field,Czech Republic,Czech Rep.,bat,Czech Rep.,209,6,173,9
T20,Austria,Czech Rep.,Scott Page Field,Czech Republic,Czech Rep.,bowl,Czech Rep.,146,8,150,4
T20,England,India,Trent Bridge,England,England,bat,England,215,7,198,9
T20,Bhutan,Malaysia,UKM-YSD Cricket Oval,Malaysia,Malaysia,bowl,Malaysia,82,10,84,1
T20,Jersey,U.S.A.,Bulawayo Athletic Club,Zimbabwe,U.S.A.,bowl,U.S.A.,154,5,159,2
T20,Zimbabwe,Singapore,Queens Sports Club,Zimbabwe,Singapore,bowl,Zimbabwe,236,5,125,7
T20,New Zealand,Ireland,Civil Service Cricket Club,Ireland,Ireland,bowl,New Zealand,179,4,91,10
T20,Hong Kong,Uganda,Bulawayo Athletic Club,Zimbabwe,Hong Kong,bat,Uganda,87,9,88,8
T20,Netherlands,P.N.G.,Queens Sports Club,Zimbabwe,Netherlands,bat,Netherlands,163,7,111,10
T20,U.S.A.,Singapore,Bulawayo Athletic Club,Zimbabwe,Singapore,bowl,U.S.A.,201,6,69,10
T20,Zimbabwe,Jersey,Queens Sports Club,Zimbabwe,Jersey,bowl,Zimbabwe,146,8,123,5
T20,Cyprus,Isle of Man,Kerava National Cricket Ground,Finland,Isle of Man,bowl,Isle of Man,120,10,122,2
T20,Greece,Italy,Tikkurila Cricket Ground,Finland,Italy,bowl,Italy,67,6,69,1
T20,Hong Kong,Netherlands,Queens Sports Club,Zimbabwe,Hong Kong,bat,Netherlands,116,10,117,3
T20,Uganda,P.N.G.,Bulawayo Athletic Club,Zimbabwe,P.N.G.,bowl,P.N.G.,160,4,161,2
T20,Finland,Sweden,Tikkurila Cricket Ground,Finland,Sweden,bowl,Finland,115,10,103,7
T20,Romania,Turkey,Kerava National Cricket Ground,Finland,Turkey,bowl,Romania,147,5,96,8
T20,Croatia,Sweden,Kerava National Cricket Ground,Finland,Sweden,bowl,Sweden,69,10,70,2
T20,Cyprus,Romania,Tikkurila Cricket Ground,Finland,Romania,bowl,Cyprus,154,8,134,9
T20,Finland,Italy,Kerava National Cricket Ground,Finland,Italy,bowl,Italy,141,6,144,5
T20,Isle of Man,Serbia,Tikkurila Cricket Ground,Finland,Serbia,bowl,Isle of Man,165,7,97,7
T20,P.N.G.,Hong Kong,Bulawayo Athletic Club,Zimbabwe,Hong Kong,bowl,Hong Kong,185,7,186,8
T20,Netherlands,Uganda,Queens Sports Club,Zimbabwe,Uganda,bowl,Netherlands,187,3,90,9
T20,Jersey,Singapore,Bulawayo Athletic Club,Zimbabwe,Jersey,bat,Jersey,154,7,141,7
T20,Zimbabwe,U.S.A.,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,185,6,139,8
T20,Singapore,Hong Kong,Bulawayo Athletic Club,Zimbabwe,Hong Kong,bowl,Hong Kong,146,10,147,3
T20,Uganda,Jersey,Queens Sports Club,Zimbabwe,Uganda,bat,Uganda,110,10,105,9
T20,Italy,Sweden,Tikkurila Cricket Ground,Finland,Sweden,bowl,Italy,169,7,78,10
T20,Turkey,Serbia,Kerava National Cricket Ground,Finland,Serbia,bowl,Serbia,67,10,68,3
T20,U.S.A.,Netherlands,Bulawayo Athletic Club,Zimbabwe,U.S.A.,bat,Netherlands,138,10,139,3
T20,Zimbabwe,P.N.G.,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,199,5,172,8
T20,Croatia,Greece,Tikkurila Cricket Ground,Finland,Greece,bowl,Croatia,104,6,101,10
T20,Romania,Isle of Man,Kerava National Cricket Ground,Finland,Isle of Man,bowl,Isle of Man,120,10,121,2
T20,Finland,Greece,Kerava National Cricket Ground,Finland,Greece,bowl,Finland,183,7,146,10
T20,Romania,Serbia,Tikkurila Cricket Ground,Finland,Romania,bat,Romania,133,6,102,7
T20,Italy,Croatia,Kerava National Cricket Ground,Finland,Italy,bat,Italy,210,5,44,7
T20,Cyprus,Turkey,Tikkurila Cricket Ground,Finland,Cyprus,bat,Cyprus,183,8,48,10
T20,Uganda,Hong Kong,Queens Sports Club,Zimbabwe,Hong Kong,bowl,Uganda,102,7,98,8
T20,Singapore,Jersey,Bulawayo Athletic Club,Zimbabwe,Singapore,bat,Jersey,140,7,141,4
T20,P.N.G.,U.S.A.,Bulawayo Athletic Club,Zimbabwe,U.S.A.,bowl,P.N.G.,97,10,92,10
T20,Zimbabwe,Netherlands,Queens Sports Club,Zimbabwe,Zimbabwe,bat,Zimbabwe,132,10,95,10
T20,Cyprus,Serbia,Kerava National Cricket Ground,Finland,Cyprus,bat,Serbia,125,10,126,6
T20,Sweden,Greece,Tikkurila Cricket Ground,Finland,Greece,bowl,Sweden,150,6,43,10
T20,Croatia,Finland,Tikkurila Cricket Ground,Finland,Croatia,bat,Finland,85,8,87,5
